company_name,cp,department,distance,jobs,location,num_employees,rating,rome_code
LAURGAMA,75001,Paris,11.2,responsable de secteur,NOISY,50 à 99 salariés,2.7,D1509
CENTRE DISTRIBUTEUR E LECLERC,75001,Paris,35.8,responsable de secteur,CHAMBLY,0 salarié,3,D1509
AUDREY B.CONSULTING,75001,Paris,8.7,responsable de secteur,LEVALLOIS,0 salarié,2.8,D1509
PULICIS ETOILE SCAMEDIA AXONE MUNDODIREC,75001,Paris,6.5,responsable de secteur,PARIS,0 salarié,3.1,D1509
PARETO,75001,Paris,7.9,responsable de secteur,SAINT,0 salarié,2.5,D1509
MONOPRIX,75001,Paris,14.6 21 min en voiture,responsable de secteur,ARGENTEUIL,20 à 49 salariés,2.7,D1509
ADREXO,75001,Paris,20.0 23 min en voiture,responsable de secteur,SAINT,100 à 199 salariés,2.5,D1509
INTERMARCHE,75001,Paris,8.1 12 min en voiture,responsable de secteur,PARIS,0 salarié,2.7,D1509
HAVAS PARIS,75001,Paris,10.3 16 min en voiture,responsable de secteur,PUTEAUX,0 salarié,2.5,D1509
SO.BIO,75001,Paris,3.5 6 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
ORLY DISTRIBUTION,75001,Paris,11.4,responsable de secteur,ORLY,0 salarié,2.7,D1509
ADREXO,75001,Paris,40.3,responsable de secteur,VILLERS,200 à 249 salariés,2.8,D1509
DIGITALOCAL,75001,Paris,4.6,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
TLC MARKETING FRANCE,75001,Paris,6.8,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
ACCES PROMO,75001,Paris,5.4,responsable de secteur,ASP,1 ou 2 salariés,3.1,D1509
LIDL,75001,Paris,34.4 32 min en voiture,responsable de secteur,OSNY,0 salarié,2.5,D1509
DISTRIBUTION CASINO FRANCE,75001,Paris,2.6 6 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
MONOPRIX,75001,Paris,2.3 4 min en voiture,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
G20,75001,Paris,4.9 9 min en voiture,responsable de secteur,PARIS,10 à 19 salariés,2.7,D1509
SALESFORCE.COM FRANCE,75001,Paris,6.1 10 min en voiture,responsable de secteur,PARIS,0 salarié,3.5,D1509
ELSE FRANCE,75001,Paris,3.9,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR CITY,75001,Paris,5.2,responsable de secteur,PARIS,0 salarié,2.5,D1509
INTERMARCHE,75001,Paris,6.2,responsable de secteur,PARIS,10 à 19 salariés,2.7,D1509
INTERMARCHE,75001,Paris,15.3,responsable de secteur,BEZONS,20 à 49 salariés,2.5,D1509
LIDL,75001,Paris,5,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
TESSI,75001,Paris,6.1 11 min en voiture,responsable de secteur,PANTIN,0 salarié,2.5,D1509
O & D,75001,Paris,6.4 11 min en voiture,responsable de secteur,PARIS,0 salarié,2.5,D1509
MONOPRIX,75001,Paris,3.4 7 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
ACHERES EXPANSION,75001,Paris,26.4 33 min en voiture,responsable de secteur,ACHERES,100 à 199 salariés,2.5,D1509
SUPER U,75001,Paris,16.7 21 min en voiture,responsable de secteur,CHATOU,50 à 99 salariés,2.5,D1509
CORPORATE FICTION,75001,Paris,1.3 3 min en voiture,responsable de secteur,PARIS,6 à 9 salariés,2.5,D1509
IMPACT SALES MARKETING,75001,Paris,8.1 13 min en voiture,responsable de secteur,LEVALLOIS,0 salarié,3.8,D1509
MONOPRIX,75001,Paris,6.9 11 min en voiture,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
AUCHAN,75001,Paris,11.1 16 min en voiture,responsable de secteur,PUTEAUX,500 à 999 salariés,2.5,D1509
LECLERC,75001,Paris,28.1 33 min en voiture,responsable de secteur,CONFLANS,100 à 199 salariés,2.7,D1509
CARREFOUR CITY,75001,Paris,5.3 9 min en voiture,responsable de secteur,PARIS,0 salarié,3,D1509
CENTRE LECLERC,75001,Paris,13.1 18 min en voiture,responsable de secteur,COLOMBES,100 à 199 salariés,2.5,D1509
AUCHAN,75001,Paris,3.8 8 min en voiture,responsable de secteur,BAGNOLET,500 à 999 salariés,2.7,D1509
CARREFOUR CITY,75001,Paris,5.2 9 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
IDES INST DIFFUSION ETUDES POUR SANT,75001,Paris,9.7 13 min en voiture,responsable de secteur,BOULOGNE,250 à 499 salariés,2.5,D1509
LAMARTINE MARKET,75001,Paris,7.6,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR CITY,75001,Paris,1.8,responsable de secteur,PARIS,0 salarié,2.5,D1509
SUPER MONOPRIX,75001,Paris,1.8,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
MONOPRIX,75001,Paris,6.7,responsable de secteur,PARIS,200 à 249 salariés,2.5,D1509
LIDL,75001,Paris,30,responsable de secteur,MAROLLES,10 à 19 salariés,2.5,D1509
SIMPLY MARKET,75001,Paris,5.0 10 min en voiture,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
MONOPRIX,75001,Paris,10.1 13 min en voiture,responsable de secteur,BONDY,50 à 99 salariés,2.7,D1509
CENTRE DISTRIBUTEUR E. LECLERC,75001,Paris,13.3 21 min en voiture,responsable de secteur,RUEIL,0 salarié,2.7,D1509
CARREFOUR MARKET,75001,Paris,6.6 14 min en voiture,responsable de secteur,PARIS,0 salarié,3.3,D1509
INTERMARCHE,75001,Paris,16.8 21 min en voiture,responsable de secteur,JUVISY,50 à 99 salariés,2.5,D1509
MONOPRIX,75001,Paris,9.5,responsable de secteur,ASNIERES,100 à 199 salariés,2.5,D1509
ETHNIC MARKET,75001,Paris,27.1,responsable de secteur,LISSES,1 ou 2 salariés,2.5,D1509
LIDL,75001,Paris,26.6,responsable de secteur,ACHERES,0 salarié,2.5,D1509
ACTION FRANCE,75001,Paris,5.7,responsable de secteur,PARIS,0 salarié,3.6,D1509
AUCHAN SUPERMARCHE,75001,Paris,1.6,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
CARREFOUR CITY,75001,Paris,1.4,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR MARKET,75001,Paris,6.5,responsable de secteur,PARIS,0 salarié,3,D1509
MONOPRIX,75001,Paris,7.1,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
LIDL,75001,Paris,7,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
LIDL,75001,Paris,5.6,responsable de secteur,PARIS,0 salarié,2.5,D1509
AUCHAN,75001,Paris,35.6,responsable de secteur,CESSON,500 à 999 salariés,2.5,D1509
DMF SALES & MARKETING,75001,Paris,9.3,responsable de secteur,ASNIERES,100 à 199 salariés,4.4,D1509
CERGY EXPLOITATION,75001,Paris,33,responsable de secteur,CERGY,0 salarié,2.7,D1509
REPSCO PROMOTION,75001,Paris,11.2,responsable de secteur,SAINT,0 salarié,2.5,D1509
MONOPRIX,75001,Paris,1.3,responsable de secteur,PARIS,50 à 99 salariés,2.7,D1509
MD CONSULTING,76890,Seine-Maritime,28.3,promotion des ventes,ROUEN,20 à 49 salariés,3.6,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,76890,Seine-Maritime,27.2,promotion des ventes,CANTELEU,100 à 199 salariés,3.5,M1706
MEDIAPOST,76890,Seine-Maritime,31.2,promotion des ventes,SOTTEVILLE,0 salarié,3.5,M1706
MEDIAPOST,76890,Seine-Maritime,24.4,promotion des ventes,CANTELEU,50 à 99 salariés,2.5,M1706
ADREXO,76890,Seine-Maritime,33.1,promotion des ventes,SAINT,0 salarié,2.5,M1706
DUSSAILLANT,76890,Seine-Maritime,46.8,promotion des ventes,BAMBINA,6 à 9 salariés,2.5,M1706
PROSPECTUS MAILING ADRESSE BAL GEOMARK,76890,Seine-Maritime,27.2,responsable de secteur,CANTELEU,100 à 199 salariés,2.8,D1509
MONTIS,76890,Seine-Maritime,21.9,responsable de secteur,ISNEAUVILLE,50 à 99 salariés,2.5,D1509
MEDIAPOST,76890,Seine-Maritime,31.2,responsable de secteur,SOTTEVILLE,0 salarié,2.8,D1509
E. LECLERC,76890,Seine-Maritime,33.1,responsable de secteur,SAINT,0 salarié,3,D1509
INTERMARCHE,76890,Seine-Maritime,40.2,responsable de secteur,BOURG,50 à 99 salariés,2.5,D1509
MIXICOM,77720,Seine-et-Marne,49.6,promotion des ventes,PARIS,0 salarié,3.8,M1706
ANGIE,77720,Seine-et-Marne,49.6,promotion des ventes,PARIS,3 à 5 salariés,3.8,M1706
FRANCE FOOD COMPAGNY,77720,Seine-et-Marne,36.6,promotion des ventes,BONDOUFLE,0 salarié,3.7,M1706
BUSINESS SERVICES,77720,Seine-et-Marne,49.1,promotion des ventes,PARIS,0 salarié,3.5,M1706
OP'TEAM SPIRIT,77720,Seine-et-Marne,43.4,promotion des ventes,CHARENTON,10 à 19 salariés,3.5,M1706
WOO,77720,Seine-et-Marne,47,promotion des ventes,PARIS,0 salarié,3.5,M1706
ETAGE 2EME,77720,Seine-et-Marne,45.6,promotion des ventes,PARIS,50 à 99 salariés,4,M1706
OMN SERVICES,77720,Seine-et-Marne,49.4,promotion des ventes,LE,0 salarié,4.2,M1706
AGENCE DIVA,77720,Seine-et-Marne,49.1,promotion des ventes,PARIS,20 à 49 salariés,3.3,M1706
DELICE ET CREATION,77720,Seine-et-Marne,37.4,promotion des ventes,VALENTON,0 salarié,3.4,M1706
TESSI,77720,Seine-et-Marne,47.4,promotion des ventes,PANTIN,0 salarié,3.1,M1706
CORPORATE FICTION,77720,Seine-et-Marne,47.2,promotion des ventes,PARIS,6 à 9 salariés,2.8,M1706
CITY ONE EVENTS,77720,Seine-et-Marne,41.6,promotion des ventes,VITRY,250 à 499 salariés,2.7,M1706
ARC EVENTS,77720,Seine-et-Marne,46.4,promotion des ventes,PARIS,0 salarié,3,M1706
MASTERSERVICE,77720,Seine-et-Marne,12.2,promotion des ventes,FONTENAY,0 salarié,2.8,M1706
CLIQEO,77720,Seine-et-Marne,47.4,promotion des ventes,PALAISEAU,0 salarié,3.1,M1706
SID LEE PARIS,77720,Seine-et-Marne,49.4,promotion des ventes,PARIS,20 à 49 salariés,2.5,M1706
TEXTUELLA MINE,77720,Seine-et-Marne,48.7,promotion des ventes,PARIS,0 salarié,2.5,M1706
DIRECT SUD,77720,Seine-et-Marne,47.5,promotion des ventes,PARIS,0 salarié,2.5,M1706
LOGEXPO,77720,Seine-et-Marne,47,promotion des ventes,PARIS,0 salarié,2.5,M1706
LDB MICA RESEARCH GMBH,77720,Seine-et-Marne,46.3,promotion des ventes,ARCUEIL,50 à 99 salariés,2.5,M1706
CIRCO DE BAKUZA (FRANCE),77720,Seine-et-Marne,46.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
DECO EVENEMENTS,77720,Seine-et-Marne,43.7,promotion des ventes,LIVRY,0 salarié,3,M1706
HARPA AFFICHAGE,77720,Seine-et-Marne,40.5,promotion des ventes,VITRY,0 salarié,2.5,M1706
THEMA SERVICES,77720,Seine-et-Marne,48.6,promotion des ventes,PARIS,100 à 199 salariés,3.9,M1706
EXIGENCE BLOC,77720,Seine-et-Marne,49.1,promotion des ventes,NOTES ET RAYONNANCE,0 salarié,3.5,M1706
LES BONS FAISEURS,77720,Seine-et-Marne,48.7,promotion des ventes,PARIS,10 à 19 salariés,2.5,M1706
SNACKING MEDIA,77720,Seine-et-Marne,49.7,promotion des ventes,PARIS,6 à 9 salariés,2.5,M1706
MEDIAPOST SAS,77720,Seine-et-Marne,47.3,promotion des ventes,MONTROUGE,0 salarié,2.8,M1706
L'ATELIER CONSOMMATEUR ET CITOYEN,77720,Seine-et-Marne,48.7,promotion des ventes,PARIS,0 salarié,2.5,M1706
NEWSEA,77720,Seine-et-Marne,47.6,promotion des ventes,PARIS,0 salarié,2.5,M1706
SOGOFIF,77720,Seine-et-Marne,48.1,promotion des ventes,PARIS,0 salarié,2.5,M1706
LB,77720,Seine-et-Marne,47.1,promotion des ventes,PARIS,0 salarié,2.5,M1706
PREMIERE CLASSE,77720,Seine-et-Marne,49.1,promotion des ventes,WHO' S NEXT,0 salarié,2.5,M1706
HEMBLEM,77720,Seine-et-Marne,49.6,promotion des ventes,PARIS,0 salarié,3.1,M1706
TEC AND LOG,77720,Seine-et-Marne,47,promotion des ventes,PARIS,0 salarié,2.5,M1706
BETC,77720,Seine-et-Marne,47.5,promotion des ventes,PANTIN,0 salarié,2.5,M1706
JEFF DE BRUGES DIFFUSION,77720,Seine-et-Marne,28.2,promotion des ventes,FERRIERES,0 salarié,2.5,M1706
HAPPYTAL,77720,Seine-et-Marne,48.7,promotion des ventes,PARIS,0 salarié,2.7,M1706
TNS SOFRES,77720,Seine-et-Marne,47,promotion des ventes,PARIS,0 salarié,2.5,M1706
MGS PROMOTION,77720,Seine-et-Marne,43.2,promotion des ventes,CHARENTON,0 salarié,2.5,M1706
ASTS,77720,Seine-et-Marne,46,promotion des ventes,PARIS,10 à 19 salariés,2.5,M1706
ADECCO OUTSOURCING,77720,Seine-et-Marne,48,promotion des ventes,PARIS,0 salarié,2.7,M1706
133,77720,Seine-et-Marne,47.2,promotion des ventes,PARIS,100 à 199 salariés,2.5,M1706
HOPSCOTCH,77720,Seine-et-Marne,49.8,promotion des ventes,PARIS,0 salarié,2.8,M1706
ESPACE P.H.R,77720,Seine-et-Marne,49.4,promotion des ventes,PARIS,0 salarié,2.5,M1706
STEVE,77720,Seine-et-Marne,49.3,promotion des ventes,PARIS,0 salarié,2.5,M1706
DAICOM,77720,Seine-et-Marne,26.3,promotion des ventes,ROISSY,1 ou 2 salariés,2.5,M1706
DADOUN PERE ET FILS,77720,Seine-et-Marne,36.1,promotion des ventes,SAINT,50 à 99 salariés,2.5,M1706
COMACTION,77720,Seine-et-Marne,48,promotion des ventes,PARIS,0 salarié,3,M1706
ALBERA CONSEIL,77720,Seine-et-Marne,49.7,promotion des ventes,PARIS,0 salarié,2.5,M1706
SECURINFOR,77720,Seine-et-Marne,42,promotion des ventes,RUNGIS,0 salarié,2.7,M1706
GROUPAPHARM,77720,Seine-et-Marne,49.3,promotion des ventes,PARIS,0 salarié,2.5,M1706
VILLOPUB,77720,Seine-et-Marne,48.5,promotion des ventes,PARIS,1 ou 2 salariés,2.8,M1706
INTERMARCHE (STE CADICHEL),77720,Seine-et-Marne,38.7,responsable de secteur,CHELLES,50 à 99 salariés,2.5,D1509
SUPER U,77720,Seine-et-Marne,30.7,responsable de secteur,COUILLY,0 salarié,2.5,D1509
MIXICOM,77720,Seine-et-Marne,49.6,responsable de secteur,PARIS,0 salarié,3.1,D1509
ANGIE,77720,Seine-et-Marne,49.6,responsable de secteur,PARIS,3 à 5 salariés,3.1,D1509
SOCIETE D'EXPLOITATION DE LA GRANDE EPIC,77720,Seine-et-Marne,49.7,responsable de secteur,PARIS,250 à 499 salariés,3.6,D1509
MONOPRIX,77720,Seine-et-Marne,48.4,responsable de secteur,PARIS,100 à 199 salariés,3,D1509
BONNO MARKET,77720,Seine-et-Marne,44,responsable de secteur,CHEVILLY,0 salarié,3,D1509
ETAGE 2EME,77720,Seine-et-Marne,45.6,responsable de secteur,PARIS,50 à 99 salariés,3.5,D1509
E.LECLERC,77720,Seine-et-Marne,49.7,responsable de secteur,LE,0 salarié,3.3,D1509
CARREFOUR CITY,77720,Seine-et-Marne,47.7,responsable de secteur,PARIS,0 salarié,3,D1509
BUSINESS SERVICES,77720,Seine-et-Marne,49.1,responsable de secteur,PARIS,0 salarié,2.8,D1509
SUPER U,77720,Seine-et-Marne,46.1,responsable de secteur,PARIS,20 à 49 salariés,2.7,D1509
OP'TEAM SPIRIT,77720,Seine-et-Marne,43.4,responsable de secteur,CHARENTON,10 à 19 salariés,2.8,D1509
WOO,77720,Seine-et-Marne,47,responsable de secteur,PARIS,0 salarié,2.8,D1509
E.LECLERC,77720,Seine-et-Marne,48.1,responsable de secteur,PANTIN,100 à 199 salariés,2.7,D1509
CENTRE LECLERC,77720,Seine-et-Marne,42.8,responsable de secteur,CLICHY,200 à 249 salariés,3.3,D1509
AUCHAN SUPERMARCHE,77720,Seine-et-Marne,49.5,responsable de secteur,PARIS,0 salarié,3,D1509
LAURGAMA,77720,Seine-et-Marne,37.8,responsable de secteur,NOISY,50 à 99 salariés,2.7,D1509
SO.BIO,77720,Seine-et-Marne,49.4,responsable de secteur,PARIS,0 salarié,3,D1509
ORLY DISTRIBUTION,77720,Seine-et-Marne,38.5,responsable de secteur,ORLY,0 salarié,2.7,D1509
DISTRIBUTION CASINO FRANCE,77720,Seine-et-Marne,47.1,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
MONOPRIX,77720,Seine-et-Marne,47.2,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
CARREFOUR CITY,77720,Seine-et-Marne,49.3,responsable de secteur,PARIS,0 salarié,2.5,D1509
LIDL,77720,Seine-et-Marne,49.6,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
TESSI,77720,Seine-et-Marne,47.4,responsable de secteur,PANTIN,0 salarié,2.5,D1509
MONOPRIX,77720,Seine-et-Marne,49.4,responsable de secteur,PARIS,100 à 199 salariés,2.7,D1509
CORPORATE FICTION,77720,Seine-et-Marne,47.2,responsable de secteur,PARIS,6 à 9 salariés,2.5,D1509
AUCHAN,77720,Seine-et-Marne,45.2,responsable de secteur,BAGNOLET,500 à 999 salariés,2.7,D1509
CARREFOUR CITY,77720,Seine-et-Marne,47.6,responsable de secteur,PARIS,0 salarié,2.5,D1509
SUPER MONOPRIX,77720,Seine-et-Marne,45.1,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
LIDL,77720,Seine-et-Marne,43.3,responsable de secteur,MAROLLES,10 à 19 salariés,2.5,D1509
SIMPLY MARKET,77720,Seine-et-Marne,48.8,responsable de secteur,PARIS,20 à 49 salariés,2.5,D1509
MONOPRIX,77720,Seine-et-Marne,44.9,responsable de secteur,BONDY,50 à 99 salariés,2.7,D1509
INTERMARCHE,77720,Seine-et-Marne,39.9,responsable de secteur,JUVISY,50 à 99 salariés,2.5,D1509
ETHNIC MARKET,77720,Seine-et-Marne,34,responsable de secteur,LISSES,1 ou 2 salariés,2.5,D1509
ACTION FRANCE,77720,Seine-et-Marne,49.5,responsable de secteur,PARIS,0 salarié,3.6,D1509
AUCHAN SUPERMARCHE,77720,Seine-et-Marne,44.7,responsable de secteur,PARIS,100 à 199 salariés,2.5,D1509
CARREFOUR CITY,77720,Seine-et-Marne,46.2,responsable de secteur,PARIS,0 salarié,2.5,D1509
LIDL,77720,Seine-et-Marne,49.5,responsable de secteur,PARIS,0 salarié,2.5,D1509
AUCHAN,77720,Seine-et-Marne,22.4,responsable de secteur,CESSON,500 à 999 salariés,2.5,D1509
MONOPRIX,77720,Seine-et-Marne,44.9,responsable de secteur,PARIS,50 à 99 salariés,2.7,D1509
CARREFOUR,77720,Seine-et-Marne,23.8,responsable de secteur,VILLIERS,500 à 999 salariés,2.5,D1509
AUCHAN,77720,Seine-et-Marne,42.6,responsable de secteur,BRETIGNY,500 à 999 salariés,2.5,D1509
MASTERSERVICE,77720,Seine-et-Marne,12.2,responsable de secteur,FONTENAY,0 salarié,2.5,D1509
CLIQEO,77720,Seine-et-Marne,47.4,responsable de secteur,PALAISEAU,0 salarié,2.5,D1509
EXIGENCE BLOC,77720,Seine-et-Marne,49.1,responsable de secteur,NOTES ET RAYONNANCE,0 salarié,2.8,D1509
LIDL,77720,Seine-et-Marne,44.2,responsable de secteur,SAINT,200 à 249 salariés,2.5,D1509
FRANPRIX,77720,Seine-et-Marne,38.5,responsable de secteur,LE,6 à 9 salariés,2.5,D1509
INTERMARCHE,77720,Seine-et-Marne,40.3,responsable de secteur,NEUILLY,20 à 49 salariés,2.5,D1509
MEDIAPOST SAS,77720,Seine-et-Marne,47.3,responsable de secteur,MONTROUGE,0 salarié,2.5,D1509
CARREFOUR MARKET,77720,Seine-et-Marne,49.7,responsable de secteur,PARIS,0 salarié,2.5,D1509
COSTCO WHOLESALE,77720,Seine-et-Marne,49.4,responsable de secteur,VILLEBON,250 à 499 salariés,2.5,D1509
HEMBLEM,77720,Seine-et-Marne,49.6,responsable de secteur,PARIS,0 salarié,2.5,D1509
MONOPRIX,77720,Seine-et-Marne,47.5,responsable de secteur,PARIS,50 à 99 salariés,2.5,D1509
HYPER BAS INTER MARCHE,77720,Seine-et-Marne,33.6,responsable de secteur,SAINT,0 salarié,2.5,D1509
MONOPRIX,77720,Seine-et-Marne,47.5,responsable de secteur,PARIS,100 à 199 salariés,3,D1509
CARREFOUR CITY,77720,Seine-et-Marne,49.8,responsable de secteur,PARIS,0 salarié,2.5,D1509
CARREFOUR CITY,77720,Seine-et-Marne,48.6,responsable de secteur,PARIS,0 salarié,2.7,D1509
INTERMARCHE,77720,Seine-et-Marne,41.3,responsable de secteur,VILLEMOMBLE,20 à 49 salariés,2.5,D1509
CARREFOUR MARKET,77720,Seine-et-Marne,47.2,responsable de secteur,CHATENAY,0 salarié,2.5,D1509
MIRALINE,77720,Seine-et-Marne,40.8,responsable de secteur,ALFORTVILLE,0 salarié,2.5,D1509
HOPSCOTCH,77720,Seine-et-Marne,49.8,responsable de secteur,PARIS,0 salarié,2.5,D1509
CORA,77720,Seine-et-Marne,43.8,responsable de secteur,LIVRY,250 à 499 salariés,2.5,D1509
CARREFOUR,77720,Seine-et-Marne,42.5,responsable de secteur,ROSNY,0 salarié,2.5,D1509
CENTRE DISTRIBUTEUR E.LECLERC,77720,Seine-et-Marne,35.7,responsable de secteur,CHAMPIGNY,0 salarié,2.5,D1509
LECLERC,77720,Seine-et-Marne,40.7,responsable de secteur,VITRY,250 à 499 salariés,2.5,D1509
CARREFOUR CITY,77720,Seine-et-Marne,46,responsable de secteur,PARIS,10 à 19 salariés,3,D1509
MONOPRIX,77720,Seine-et-Marne,48.6,responsable de secteur,MALAKOFF,100 à 199 salariés,2.5,D1509
VILLOPUB,77720,Seine-et-Marne,48.5,responsable de secteur,PARIS,1 ou 2 salariés,2.5,D1509
DISTRICOM SALES AND MARKETING,78490,Yvelines,40.1,promotion des ventes,ASNIERES,0 salarié,4.4,M1706
ATMOSPHERES,78490,Yvelines,14.9,promotion des ventes,BOIS,0 salarié,4.4,M1706
MIXICOM,78490,Yvelines,41.3,promotion des ventes,PARIS,0 salarié,3.8,M1706
SERVICE INNOVATION GROUP FRANCE,78490,Yvelines,29.7,promotion des ventes,VELIZY,0 salarié,3.8,M1706
PRECIPHAR,78490,Yvelines,31.1,promotion des ventes,SEVRES,200 à 249 salariés,3.8,M1706
CPM FRANCE,78490,Yvelines,32.9,promotion des ventes,ISSY,0 salarié,4.4,M1706
ANGIE,78490,Yvelines,40.9,promotion des ventes,PARIS,3 à 5 salariés,3.8,M1706
FRANCE FOOD COMPAGNY,78490,Yvelines,45.8,promotion des ventes,BONDOUFLE,0 salarié,3.7,M1706
BUSINESS SERVICES,78490,Yvelines,40,promotion des ventes,PARIS,0 salarié,3.5,M1706
OP'TEAM SPIRIT,78490,Yvelines,43.8,promotion des ventes,CHARENTON,10 à 19 salariés,3.5,M1706
WOO,78490,Yvelines,43,promotion des ventes,PARIS,0 salarié,3.5,M1706
ETAGE 2EME,78490,Yvelines,43.9,promotion des ventes,PARIS,50 à 99 salariés,4,M1706
LOLLY'S,78490,Yvelines,39.5,promotion des ventes,PARIS,0 salarié,4.2,M1706
JT INTERNATIONAL FRANCE,78490,Yvelines,32.1,promotion des ventes,BOULOGNE,0 salarié,3.5,M1706
PARETO,78490,Yvelines,41.5,promotion des ventes,SAINT,0 salarié,3.1,M1706
ADREXO,78490,Yvelines,41.5,promotion des ventes,SAINT,100 à 199 salariés,3.1,M1706
BLUE HIVE PARIS,78490,Yvelines,38,promotion des ventes,PARIS,0 salarié,3.8,M1706
HAVAS PARIS,78490,Yvelines,34.2,promotion des ventes,PUTEAUX,0 salarié,3.1,M1706
GR EVENEMENTS,78490,Yvelines,40,promotion des ventes,PARIS,0 salarié,3.3,M1706
DIGITALOCAL,78490,Yvelines,40.4,promotion des ventes,PARIS,20 à 49 salariés,3.1,M1706
OMN SERVICES,78490,Yvelines,49.5,promotion des ventes,LE,0 salarié,4.2,M1706
TLC MARKETING FRANCE,78490,Yvelines,38.3,promotion des ventes,PARIS,20 à 49 salariés,2.8,M1706
SA TEST,78490,Yvelines,24.8,promotion des ventes,VERSAILLES,20 à 49 salariés,4.2,M1706
AGENCE DIVA,78490,Yvelines,40.5,promotion des ventes,PARIS,20 à 49 salariés,3.3,M1706
AUDREY B.CONSULTING,78490,Yvelines,37.8,promotion des ventes,LEVALLOIS,0 salarié,3.5,M1706
ELSE FRANCE,78490,Yvelines,40.3,promotion des ventes,PARIS,0 salarié,2.8,M1706
GR PRESTATIONS,78490,Yvelines,40,promotion des ventes,PARIS,50 à 99 salariés,3,M1706
DELICE ET CREATION,78490,Yvelines,46.8,promotion des ventes,VALENTON,0 salarié,3.4,M1706
TESSI,78490,Yvelines,46.5,promotion des ventes,PANTIN,0 salarié,3.1,M1706
O & D,78490,Yvelines,36.4,promotion des ventes,PARIS,0 salarié,2.8,M1706
PULICIS ETOILE SCAMEDIA AXONE MUNDODIREC,78490,Yvelines,37.6,promotion des ventes,PARIS,0 salarié,3.8,M1706
